id,1000G population code,population,1000G superpopulation code,latitude,longitude,GTM axis 1,GTM axis 2,t-SNE axis 1,t-SNE axis 2,Principal component 1,Principal component 2
NA18608,CHB,Han Chinese in Beijing: China,EAS,39.9042,116.4074,-9.998460237117406946e-01,-9.546043359470390843e-01,-5.876627349853515625e+01,-4.595057296752929688e+01,-3.198414641815930892e+01,-3.855393606585808897e+01
NA18609,CHB,Han Chinese in Beijing: China,EAS,39.9042,116.4074,-9.991695514850891247e-01,-9.880700495380929649e-01,-6.008818435668945312e+01,-4.761074066162109375e+01,-3.414696898630089805e+01,-3.765358784731267860e+01
NA18610,CHB,Han Chinese in Beijing: China,EAS,39.9042,116.4074,-9.054305706860812375e-01,-8.785582848363044928e-01,-5.657935333251953125e+01,-4.782247924804687500e+01,-3.396864482305922905e+01,-4.048914509751198665e+01
NA18611,CHB,Han Chinese in Beijing: China,EAS,39.9042,116.4074,-9.992205442133017534e-01,-8.667622258099707544e-01,-5.723283767700195312e+01,-4.618248748779296875e+01,-3.430021799764364232e+01,-4.014979227744219514e+01
NA18612,CHB,Han Chinese in Beijing: China,EAS,39.9042,116.4074,-9.997413455849976094e-01,-9.300997059973621361e-01,-6.159868240356445312e+01,-4.750088119506835938e+01,-3.350618029359297623e+01,-4.204570222120266010e+01
NA18613,CHB,Han Chinese in Beijing: China,EAS,39.9042,116.4074,-9.946368061987953535e-01,-9.753270753835381335e-01,-6.025199508666992188e+01,-4.874823379516601562e+01,-3.449436134429015510e+01,-4.147520256377017489e+01
NA18614,CHB,Han Chinese in Beijing: China,EAS,39.9042,116.4074,-8.760867730340962112e-01,-9.779357014667182657e-01,-5.631469345092773438e+01,-4.933087539672851562e+01,-3.484260996399164156e+01,-4.120031069356151932e+01
NA18615,CHB,Han Chinese in Beijing: China,EAS,39.9042,116.4074,-9.995522179134415097e-01,-8.668851683435961908e-01,-5.930406951904296875e+01,-4.410140609741210938e+01,-3.357895786577657304e+01,-4.104445347010980782e+01
NA18616,CHB,Han Chinese in Beijing: China,EAS,39.9042,116.4074,-7.334503713054618679e-01,-8.837130295873500963e-01,-4.547800064086914062e+01,-5.449733734130859375e+01,-3.436394753692800208e+01,-4.297738296758822685e+01
NA18617,CHB,Han Chinese in Beijing: China,EAS,39.9042,116.4074,-7.532030411637021805e-01,-9.998988788217295642e-01,-5.025002670288085938e+01,-4.942314910888671875e+01,-3.280930724207555471e+01,-4.273518852055168082e+01
NA18618,CHB,Han Chinese in Beijing: China,EAS,39.9042,116.4074,-9.969281283168857088e-01,-9.046288012848988647e-01,-5.909190368652343750e+01,-4.649204635620117188e+01,-3.365966607645503217e+01,-4.065974889207746656e+01
NA18619,CHB,Han Chinese in Beijing: China,EAS,39.9042,116.4074,-9.993502585501258251e-01,-9.901840762864719814e-01,-6.213020324707031250e+01,-4.601314163208007812e+01,-3.531679408917683816e+01,-4.147497581842527836e+01
NA18620,CHB,Han Chinese in Beijing: China,EAS,39.9042,116.4074,-9.990323258641118365e-01,-9.758968299898315157e-01,-6.063348007202148438e+01,-4.790814208984375000e+01,-3.204120001459452993e+01,-4.042433608379054277e+01
NA18621,CHB,Han Chinese in Beijing: China,EAS,39.9042,116.4074,-9.944706291248666119e-01,-8.761315967645908476e-01,-6.038523864746093750e+01,-4.894575119018554688e+01,-3.477336340686657934e+01,-4.249465979573330543e+01
NA18622,CHB,Han Chinese in Beijing: China,EAS,39.9042,116.4074,-8.709759876556744107e-01,-9.969762071953324201e-01,-5.574611663818359375e+01,-5.011480712890625000e+01,-3.461263161136648137e+01,-4.139332961308595316e+01
NA18623,CHB,Han Chinese in Beijing: China,EAS,39.9042,116.4074,-9.962658054039448263e-01,-9.982025412095749672e-01,-6.024118041992187500e+01,-4.622270965576171875e+01,-3.454724969067964224e+01,-3.990242161602790105e+01
NA18624,CHB,Han Chinese in Beijing: China,EAS,39.9042,116.4074,-9.987703333889623725e-01,-9.998673587119353279e-01,-6.335419845581054688e+01,-4.646435928344726562e+01,-3.345493775306439943e+01,-4.119221974557368071e+01
NA18625,CHB,Han Chinese in Beijing: China,EAS,39.9042,116.4074,-9.998569461426737304e-01,-9.635382468376617604e-01,-6.072310638427734375e+01,-4.415639114379882812e+01,-3.319975869948738989e+01,-3.983858451187006722e+01
NA18626,CHB,Han Chinese in Beijing: China,EAS,39.9042,116.4074,-9.997344209508866042e-01,-9.699165335374912988e-01,-6.081348037719726562e+01,-4.509436416625976562e+01,-3.479832628599561417e+01,-3.911644472640977455e+01
NA18627,CHB,Han Chinese in Beijing: China,EAS,39.9042,116.4074,-7.672359659179996960e-01,-9.865507591442910229e-01,-4.925950241088867188e+01,-5.020601654052734375e+01,-3.454118203865139236e+01,-4.039306061932587966e+01
NA18628,CHB,Han Chinese in Beijing: China,EAS,39.9042,116.4074,-6.000087800866003018e-01,-9.997241393618215843e-01,-3.712835693359375000e+01,-5.452521896362304688e+01,-3.382590006564090857e+01,-4.200313718635553784e+01
NA18629,CHB,Han Chinese in Beijing: China,EAS,39.9042,116.4074,-8.785013012304689894e-01,-9.955850211885114431e-01,-5.637342834472656250e+01,-4.957814788818359375e+01,-3.386466137615574468e+01,-4.184922645087593196e+01
NA18630,CHB,Han Chinese in Beijing: China,EAS,39.9042,116.4074,-7.343166596620350761e-01,-9.977187549089948648e-01,-4.612648391723632812e+01,-5.637311553955078125e+01,-3.532084644233427895e+01,-3.915127787507343271e+01
NA18631,CHB,Han Chinese in Beijing: China,EAS,39.9042,116.4074,-8.678612769075263467e-01,-9.820190353929419969e-01,-5.560927963256835938e+01,-4.961004638671875000e+01,-3.342764390799759866e+01,-4.170320271085265773e+01
NA18632,CHB,Han Chinese in Beijing: China,EAS,39.9042,116.4074,-7.333510991895973996e-01,-9.987556425326270526e-01,-4.283911514282226562e+01,-5.531790542602539062e+01,-3.474802489508515180e+01,-4.247755549201078651e+01
NA18633,CHB,Han Chinese in Beijing: China,EAS,39.9042,116.4074,-9.335773142133126923e-01,-8.699285930528032340e-01,-5.747049713134765625e+01,-4.702585601806640625e+01,-3.447970146168597694e+01,-4.214521672323214574e+01
NA18634,CHB,Han Chinese in Beijing: China,EAS,39.9042,116.4074,-8.645043433195295224e-01,-9.960997669936932919e-01,-5.069388580322265625e+01,-5.225096130371093750e+01,-3.464640080832124625e+01,-4.140786910198129078e+01
NA18635,CHB,Han Chinese in Beijing: China,EAS,39.9042,116.4074,-9.999940316266844320e-01,-9.343987856446418494e-01,-6.149343109130859375e+01,-4.701806259155273438e+01,-3.365411829519771203e+01,-3.972072456865644341e+01
NA18636,CHB,Han Chinese in Beijing: China,EAS,39.9042,116.4074,-7.333356907958525905e-01,-9.970987296081249562e-01,-4.357366561889648438e+01,-5.697320175170898438e+01,-3.389215816396960435e+01,-4.346082240172511746e+01
NA18637,CHB,Han Chinese in Beijing: China,EAS,39.9042,116.4074,-8.664553029221028213e-01,-9.884476605131329308e-01,-5.045181655883789062e+01,-5.654686737060546875e+01,-3.372948999426809280e+01,-4.217778549981388636e+01
NA18638,CHB,Han Chinese in Beijing: China,EAS,39.9042,116.4074,-7.720755200353539571e-01,-9.845440488103798238e-01,-4.882526397705078125e+01,-5.681192016601562500e+01,-3.374255522415607800e+01,-4.203820612762392983e+01
NA18639,CHB,Han Chinese in Beijing: China,EAS,39.9042,116.4074,-7.333215412147514600e-01,-9.006784363160936779e-01,-4.585555267333984375e+01,-4.993256759643554688e+01,-3.249277881193174977e+01,-4.347273788321952281e+01
NA18640,CHB,Han Chinese in Beijing: China,EAS,39.9042,116.4074,-9.996162823858742996e-01,-9.553572313820912765e-01,-6.081250381469726562e+01,-4.522141647338867188e+01,-3.395601590635092748e+01,-4.035254977195225479e+01
NA18641,CHB,Han Chinese in Beijing: China,EAS,39.9042,116.4074,-9.855709324792096826e-01,-9.973055666128639585e-01,-5.808354949951171875e+01,-4.463617324829101562e+01,-3.407252293886021732e+01,-3.836268208866874829e+01
NA18642,CHB,Han Chinese in Beijing: China,EAS,39.9042,116.4074,-9.991020109530820426e-01,-9.218831538861538277e-01,-5.995221710205078125e+01,-4.320635986328125000e+01,-3.218675103053504216e+01,-3.738628081728174379e+01
NA18643,CHB,Han Chinese in Beijing: China,EAS,39.9042,116.4074,-9.961050636688544291e-01,-8.726408732158362769e-01,-5.903634262084960938e+01,-4.518379211425781250e+01,-3.469644787096626004e+01,-4.053230136642304160e+01
NA18644,CHB,Han Chinese in Beijing: China,EAS,39.9042,116.4074,-8.667297947722619744e-01,-8.915120694913786226e-01,-5.341007614135742188e+01,-4.975407791137695312e+01,-3.342334942175199330e+01,-4.269466345285828623e+01
NA18645,CHB,Han Chinese in Beijing: China,EAS,39.9042,116.4074,-8.644056686537151535e-01,-9.975117898334555644e-01,-4.984788894653320312e+01,-5.772136688232421875e+01,-3.250367309647386804e+01,-4.297282585422393453e+01
NA18646,CHB,Han Chinese in Beijing: China,EAS,39.9042,116.4074,-9.989272920451657267e-01,-9.009965395387852238e-01,-6.079399490356445312e+01,-4.651355361938476562e+01,-3.263262222642698873e+01,-4.084946778404715673e+01
NA18647,CHB,Han Chinese in Beijing: China,EAS,39.9042,116.4074,-9.997978851747784113e-01,-9.951671085014794915e-01,-6.124452972412109375e+01,-4.375020980834960938e+01,-3.261304468988447525e+01,-3.969029717079472164e+01
NA18648,CHB,Han Chinese in Beijing: China,EAS,39.9042,116.4074,-9.999099483769424701e-01,-9.976908859963146137e-01,-6.054663085937500000e+01,-4.317776489257812500e+01,-3.282324735091457768e+01,-3.617939870430426197e+01
NA18740,CHB,Han Chinese in Beijing: China,EAS,39.9042,116.4074,-7.340140595194861728e-01,-9.986448314060432097e-01,-4.560047912597656250e+01,-5.712987899780273438e+01,-3.365826420069974745e+01,-4.330772915123630185e+01
NA18745,CHB,Han Chinese in Beijing: China,EAS,39.9042,116.4074,-9.999202105414241037e-01,-8.911239416879209729e-01,-6.063759613037109375e+01,-4.474299240112304688e+01,-3.442196346232981341e+01,-4.032566295613794694e+01
NA18747,CHB,Han Chinese in Beijing: China,EAS,39.9042,116.4074,-8.673392131292924079e-01,-9.952537438083466359e-01,-5.515774154663085938e+01,-5.038345718383789062e+01,-3.446550392691462150e+01,-4.026049472433196286e+01
NA18748,CHB,Han Chinese in Beijing: China,EAS,39.9042,116.4074,-7.580202612399759010e-01,-9.516267734889863883e-01,-4.908203887939453125e+01,-5.020064544677734375e+01,-3.435295762678351394e+01,-4.143057481652534335e+01
NA18749,CHB,Han Chinese in Beijing: China,EAS,39.9042,116.4074,-9.999665504327641674e-01,-9.045830648437573895e-01,-6.118154144287109375e+01,-4.457248306274414062e+01,-3.363307949862733182e+01,-4.236284800357102398e+01
NA18757,CHB,Han Chinese in Beijing: China,EAS,39.9042,116.4074,-9.988241041258140163e-01,-8.693879406141584720e-01,-5.925913619995117188e+01,-4.426100540161132812e+01,-3.414242465816929695e+01,-4.008812393150257236e+01
NA18939,JPT,Japanese in Tokyo: Japan,EAS,35.6895,139.6917,-9.999957631940588065e-01,-4.666288452790198216e-01,-3.473401260375976562e+01,-2.616355705261230469e+01,-3.367738187068130884e+01,-4.109086630963275155e+01
NA18940,JPT,Japanese in Tokyo: Japan,EAS,35.6895,139.6917,-9.999397804978428228e-01,-4.666873591268837496e-01,-3.847465515136718750e+01,-2.601650238037109375e+01,-3.403678911789793204e+01,-3.872740899405645365e+01
NA18941,JPT,Japanese in Tokyo: Japan,EAS,35.6895,139.6917,-9.999620534582330800e-01,-4.656911714872498664e-01,-3.515792083740234375e+01,-2.647352981567382812e+01,-3.326116199108539462e+01,-4.040133912605643474e+01
NA18942,JPT,Japanese in Tokyo: Japan,EAS,35.6895,139.6917,-9.995475885132131255e-01,-4.666923029368574838e-01,-3.901801300048828125e+01,-2.673768043518066406e+01,-3.246642561810450189e+01,-4.020725057719663909e+01
NA18943,JPT,Japanese in Tokyo: Japan,EAS,35.6895,139.6917,-9.729711600768579105e-01,-4.689931214166214168e-01,-4.134772109985351562e+01,-2.586292076110839844e+01,-3.377279858964904946e+01,-4.122781700224060586e+01
NA18944,JPT,Japanese in Tokyo: Japan,EAS,35.6895,139.6917,-9.999996146596321633e-01,-4.667120136619032911e-01,-3.773933029174804688e+01,-2.250844955444335938e+01,-3.384489652648851887e+01,-4.109840888090205624e+01
NA18945,JPT,Japanese in Tokyo: Japan,EAS,35.6895,139.6917,-9.999997048026888491e-01,-4.676794584912166153e-01,-3.748770523071289062e+01,-2.116665649414062500e+01,-3.373067771286943639e+01,-4.110153069589296848e+01
NA18946,JPT,Japanese in Tokyo: Japan,EAS,35.6895,139.6917,-9.999957366853816643e-01,-5.013274852476918841e-01,-4.183051681518554688e+01,-2.299127960205078125e+01,-3.318059172637853749e+01,-4.109929026869263424e+01
NA18947,JPT,Japanese in Tokyo: Japan,EAS,35.6895,139.6917,-9.999999737004797717e-01,-4.666561988419780649e-01,-3.417941284179687500e+01,-2.266618347167968750e+01,-3.225133773639252865e+01,-3.988612760711669836e+01
NA18948,JPT,Japanese in Tokyo: Japan,EAS,35.6895,139.6917,-9.998959400341607129e-01,-4.667748522513232023e-01,-3.878209686279296875e+01,-2.480139541625976562e+01,-3.290167031404832443e+01,-4.101872882002528797e+01
NA18949,JPT,Japanese in Tokyo: Japan,EAS,35.6895,139.6917,-9.999994370815054046e-01,-4.666754778687742244e-01,-3.592724990844726562e+01,-2.411123466491699219e+01,-3.417462402308910185e+01,-3.972219807500773925e+01
NA18950,JPT,Japanese in Tokyo: Japan,EAS,35.6895,139.6917,-9.999991108787293914e-01,-4.666757988883795116e-01,-3.741168975830078125e+01,-2.470104026794433594e+01,-3.214814035196924635e+01,-4.183081885822134893e+01
NA18951,JPT,Japanese in Tokyo: Japan,EAS,35.6895,139.6917,-9.999951608556945093e-01,-4.670137081502659382e-01,-3.911172866821289062e+01,-2.359392547607421875e+01,-3.272477920782215932e+01,-4.128490664608040106e+01
NA18952,JPT,Japanese in Tokyo: Japan,EAS,35.6895,139.6917,-9.999767552891772882e-01,-4.667059867210885948e-01,-3.919250869750976562e+01,-2.479655456542968750e+01,-3.360014943564615209e+01,-4.040495677987284751e+01
NA18953,JPT,Japanese in Tokyo: Japan,EAS,35.6895,139.6917,-9.999957726909982636e-01,-5.391870846852133692e-01,-3.969237899780273438e+01,-2.034911155700683594e+01,-3.440549288865136646e+01,-4.068870096820230486e+01
NA18954,JPT,Japanese in Tokyo: Japan,EAS,35.6895,139.6917,-9.317007679138720189e-01,-5.440837928407586954e-01,-4.140732192993164062e+01,-2.581200790405273438e+01,-3.348764636343187817e+01,-4.016675536888345022e+01
NA18956,JPT,Japanese in Tokyo: Japan,EAS,35.6895,139.6917,-9.999695842027043202e-01,-4.666676218237514884e-01,-3.745919799804687500e+01,-2.660825157165527344e+01,-3.348520105778967348e+01,-3.925791070588526566e+01
NA18957,JPT,Japanese in Tokyo: Japan,EAS,35.6895,139.6917,-9.999974957851073265e-01,-4.666650712980586757e-01,-3.682243728637695312e+01,-2.598415946960449219e+01,-3.367786936248047169e+01,-3.842623390779204584e+01
NA18959,JPT,Japanese in Tokyo: Japan,EAS,35.6895,139.6917,-9.999794432996159665e-01,-4.697796974149249793e-01,-4.072423934936523438e+01,-2.381760978698730469e+01,-3.385296374554892651e+01,-4.020846248839515624e+01
NA18960,JPT,Japanese in Tokyo: Japan,EAS,35.6895,139.6917,-9.996953885735578860e-01,-5.668213485461107704e-01,-4.111218643188476562e+01,-2.158101654052734375e+01,-3.144477766886518211e+01,-4.104550525878756417e+01
NA18961,JPT,Japanese in Tokyo: Japan,EAS,35.6895,139.6917,-9.999999969345517714e-01,-4.666758969774262855e-01,-3.734956359863281250e+01,-1.958869361877441406e+01,-3.406273839088648003e+01,-4.205836561268368001e+01
NA18962,JPT,Japanese in Tokyo: Japan,EAS,35.6895,139.6917,-9.998835764040000518e-01,-4.666729605681097515e-01,-3.615350341796875000e+01,-2.651998329162597656e+01,-3.315842932861032466e+01,-4.126314213272533493e+01
NA18963,JPT,Japanese in Tokyo: Japan,EAS,35.6895,139.6917,-9.999993011976067159e-01,-4.666661108886435705e-01,-3.514450454711914062e+01,-2.734118270874023438e+01,-3.387196888079636636e+01,-4.018746176281901228e+01
NA18964,JPT,Japanese in Tokyo: Japan,EAS,35.6895,139.6917,-9.999999149837666135e-01,-4.820995334808237942e-01,-3.902754592895507812e+01,-2.025857734680175781e+01,-3.396181710167141432e+01,-4.072184053319057995e+01
NA18965,JPT,Japanese in Tokyo: Japan,EAS,35.6895,139.6917,-9.999579287996118726e-01,-4.666685009488947267e-01,-3.432269287109375000e+01,-2.361435508728027344e+01,-3.383020900007087306e+01,-3.879217954613285002e+01
NA18966,JPT,Japanese in Tokyo: Japan,EAS,35.6895,139.6917,-9.999836780425679361e-01,-4.666438831322560210e-01,-3.485253906250000000e+01,-2.646841430664062500e+01,-3.273962212506530989e+01,-4.160316019520485753e+01
NA18967,JPT,Japanese in Tokyo: Japan,EAS,35.6895,139.6917,-9.999921590524423198e-01,-4.666032895331491126e-01,-3.715758132934570312e+01,-2.845688056945800781e+01,-3.517678063328016691e+01,-4.034004381701861064e+01
NA18968,JPT,Japanese in Tokyo: Japan,EAS,35.6895,139.6917,-9.998492419375573093e-01,-3.939359886380350284e-01,-3.646082305908203125e+01,-2.863846206665039062e+01,-3.418194366428215147e+01,-4.100392076041192979e+01
NA18969,JPT,Japanese in Tokyo: Japan,EAS,35.6895,139.6917,-9.999995500951404104e-01,-4.666672426346600844e-01,-3.626767349243164062e+01,-2.585786628723144531e+01,-3.312568124795296143e+01,-4.017863140723111570e+01
NA18970,JPT,Japanese in Tokyo: Japan,EAS,35.6895,139.6917,-9.999986679116655841e-01,-4.666660745542937638e-01,-3.757448196411132812e+01,-2.805128288269042969e+01,-3.284818511119037510e+01,-4.163715052416011986e+01
NA18971,JPT,Japanese in Tokyo: Japan,EAS,35.6895,139.6917,-9.999947951978765959e-01,-4.666652564638222866e-01,-3.746098709106445312e+01,-2.646291542053222656e+01,-3.181967290319556341e+01,-4.107304570727164617e+01
NA18972,JPT,Japanese in Tokyo: Japan,EAS,35.6895,139.6917,-9.999997909591975542e-01,-4.656821390116028248e-01,-3.504969787597656250e+01,-2.531122016906738281e+01,-3.256801202756032865e+01,-3.962185483652371687e+01
NA18973,JPT,Japanese in Tokyo: Japan,EAS,35.6895,139.6917,-9.999846476037463905e-01,-4.666577063788500679e-01,-3.506811141967773438e+01,-2.482266426086425781e+01,-3.358166255903711317e+01,-3.998107291925177265e+01
NA18974,JPT,Japanese in Tokyo: Japan,EAS,35.6895,139.6917,-9.999990921796200194e-01,-4.666606443875534471e-01,-3.824612426757812500e+01,-2.754342842102050781e+01,-3.251705800803258484e+01,-3.946680914129289164e+01
NA18975,JPT,Japanese in Tokyo: Japan,EAS,35.6895,139.6917,-9.999998570163676215e-01,-4.666659675053905776e-01,-3.766348266601562500e+01,-2.504958343505859375e+01,-3.270238984431187390e+01,-3.867621515904379237e+01
NA18976,JPT,Japanese in Tokyo: Japan,EAS,35.6895,139.6917,-9.761043946355500989e-01,-6.706984818069862131e-01,-4.230789947509765625e+01,-2.086015510559082031e+01,-3.419316108745718452e+01,-4.102820688756106193e+01
NA18977,JPT,Japanese in Tokyo: Japan,EAS,35.6895,139.6917,-9.997931335412655329e-01,-4.692972747479066675e-01,-3.934158325195312500e+01,-2.384259033203125000e+01,-3.374021353980799631e+01,-3.948670997301921659e+01
NA18978,JPT,Japanese in Tokyo: Japan,EAS,35.6895,139.6917,-9.999360961273348058e-01,-4.666767445348157795e-01,-3.816591644287109375e+01,-2.574978637695312500e+01,-3.204007933046217005e+01,-4.068736130921913485e+01
NA18979,JPT,Japanese in Tokyo: Japan,EAS,35.6895,139.6917,-9.999972983562217532e-01,-5.355366800148148032e-01,-4.206851959228515625e+01,-2.291736602783203125e+01,-3.131745557528757118e+01,-4.095038714647055400e+01
NA18980,JPT,Japanese in Tokyo: Japan,EAS,35.6895,139.6917,-9.999976493173667880e-01,-5.978601693401865980e-01,-4.265312576293945312e+01,-2.214303779602050781e+01,-3.480701238782341278e+01,-3.891334781036849932e+01
